id,target,prediction,prediction_std,prediction_0,stable_prediction
mp-1225858,0.0000,0.3822,0.0000,0.3822,1
mp-1078538,0.0000,0.7212,0.0000,0.7212,1
mp-1217388,0.0000,1.0358,0.0000,1.0358,1
mp-554253,0.0000,2.0911,0.0000,2.0911,1
mp-1078815,0.0000,-0.6868,0.0000,-0.6868,1
mp-1183234,0.0000,-0.2407,0.0000,-0.2407,1
mp-936248,0.0000,0.5633,0.0000,0.5633,1
mp-1193639,0.0000,0.8977,0.0000,0.8977,1
mp-1103177,0.0000,0.5404,0.0000,0.5404,1
mp-1018663,0.0000,0.8598,0.0000,0.8598,1
mp-1103932,0.0000,0.7537,0.0000,0.7537,1
mp-22700,0.0000,-0.3948,0.0000,-0.3948,1
mp-1103625,0.0000,0.9123,0.0000,0.9123,1
mp-1077365,0.0000,1.8185,0.0000,1.8185,1
mp-2243,0.0000,1.3793,0.0000,1.3793,1
mp-1025077,0.0000,0.9853,0.0000,0.9853,1
mp-9281,0.0000,0.8745,0.0000,0.8745,1
mp-1190410,0.0000,1.3869,0.0000,1.3869,1
mp-1217676,0.0000,0.8290,0.0000,0.8290,1
mp-1104890,0.0000,1.5984,0.0000,1.5984,1
mp-1186027,0.0000,0.5423,0.0000,0.5423,1
mp-2275442,0.0000,0.5340,0.0000,0.5340,1
mp-767469,0.0000,-0.0109,0.0000,-0.0109,1
mp-1080256,0.0000,1.4172,0.0000,1.4172,1
mp-1225811,0.0000,0.3020,0.0000,0.3020,1
mp-33239,0.0000,1.0256,0.0000,1.0256,1
mp-1179059,0.0000,-0.0043,0.0000,-0.0043,1
mp-1244979,0.0000,1.6742,0.0000,1.6742,1
mp-31053,0.0000,1.1502,0.0000,1.1502,1
mp-1080291,0.0000,1.4947,0.0000,1.4947,1
mp-22422,0.0000,-0.4796,0.0000,-0.4796,1
mp-9521,0.0000,0.7310,0.0000,0.7310,1
mp-1080367,0.0000,1.5738,0.0000,1.5738,1
mp-32682,0.0000,1.1751,0.0000,1.1751,1
mp-2470,0.0000,1.0223,0.0000,1.0223,1
mp-2503,0.0000,0.0386,0.0000,0.0386,1
mp-1219396,0.0000,0.1733,0.0000,0.1733,1
mp-9481,0.0000,1.1382,0.0000,1.1382,1
mp-1084847,0.0000,1.0578,0.0000,1.0578,1
mp-1018829,0.0000,1.0995,0.0000,1.0995,1
mp-1539,0.0000,1.7542,0.0000,1.7542,1
mp-1215426,0.0000,0.9749,0.0000,0.9749,1
mp-1826,0.0000,1.3394,0.0000,1.3394,1
mp-685055,0.0000,0.3832,0.0000,0.3832,1
mp-672690,0.0000,0.8568,0.0000,0.8568,1
mp-680184,0.0000,0.0690,0.0000,0.0690,1
mp-1820,0.0000,0.4803,0.0000,0.4803,1
mp-1232155,0.0000,-0.2636,0.0000,-0.2636,1
mp-10187,0.0000,0.4588,0.0000,0.4588,1
mp-571033,0.0000,-1.0631,0.0000,-1.0631,1
mp-1874,0.0000,0.8659,0.0000,0.8659,1
mp-1080364,0.0000,1.1433,0.0000,1.1433,1
mp-10628,0.0000,2.1048,0.0000,2.1048,1
mp-1561,0.0000,0.6794,0.0000,0.6794,1
mp-1245319,0.0000,1.7223,0.0000,1.7223,1
mp-541106,0.0000,0.1075,0.0000,0.1075,1
mp-1094152,0.0000,1.4811,0.0000,1.4811,1
mp-556775,0.0000,2.0923,0.0000,2.0923,1
mp-1080324,0.0000,1.1601,0.0000,1.1601,1
mp-2530518,0.0000,-2.0694,0.0000,-2.0694,1
mp-1225508,0.0000,0.9314,0.0000,0.9314,1
mp-2833,0.0000,0.4665,0.0000,0.4665,1
mp-1080345,0.0000,0.8795,0.0000,0.8795,1
mp-1244974,0.0000,1.6110,0.0000,1.6110,1
mp-12581,0.0000,-0.0714,0.0000,-0.0714,1
mp-1208273,0.0000,0.1758,0.0000,0.1758,1
mp-568841,0.0000,0.2567,0.0000,0.2567,1
mp-1080638,0.0000,1.5486,0.0000,1.5486,1
mp-1215747,0.0000,0.3426,0.0000,0.3426,1
mp-28910,0.0000,0.1109,0.0000,0.1109,1
mp-850249,0.0000,0.2581,0.0000,0.2581,1
mp-2550,0.0000,1.2482,0.0000,1.2482,1
mp-1042100,0.0000,1.2214,0.0000,1.2214,1
mp-556543,0.0000,2.0914,0.0000,2.0914,1
mp-1077021,0.0000,0.6673,0.0000,0.6673,1
mp-684997,0.0000,-0.3315,0.0000,-0.3315,1
mp-1183858,0.0000,1.0651,0.0000,1.0651,1
mp-878,0.0000,1.1603,0.0000,1.1603,1
mp-1245050,0.0000,1.6749,0.0000,1.6749,1
mp-1080633,0.0000,1.3525,0.0000,1.3525,1
mp-581412,0.0000,2.0359,0.0000,2.0359,1
mp-674831,0.0000,0.4465,0.0000,0.4465,1
mp-10645,0.0000,1.7142,0.0000,1.7142,1
mp-1449,0.0000,1.8049,0.0000,1.8049,1
mp-9824,0.0000,0.8559,0.0000,0.8559,1
mp-557308,0.0000,2.0911,0.0000,2.0911,1
mp-849078,0.0000,0.3063,0.0000,0.3063,1
mp-1018732,0.0000,1.5641,0.0000,1.5641,1
mp-1229101,0.0000,-0.0654,0.0000,-0.0654,1
mp-1422029,0.0000,1.2405,0.0000,1.2405,1
mp-862796,0.0000,0.9732,0.0000,0.9732,1
mp-32800,0.0000,1.0274,0.0000,1.0274,1
mp-685107,0.0000,0.1436,0.0000,0.1436,1
mp-10195,0.0000,1.6140,0.0000,1.6140,1
mp-20414,0.0000,-0.3501,0.0000,-0.3501,1
mp-1189748,0.0000,0.0160,0.0000,0.0160,1
mp-1217915,0.0000,1.8019,0.0000,1.8019,1
mp-1018954,0.0000,0.8168,0.0000,0.8168,1
mp-1386900,0.0000,0.7602,0.0000,0.7602,1
mp-557151,0.0000,2.0421,0.0000,2.0421,1
mp-623012,0.0000,0.6812,0.0000,0.6812,1
mp-31257,0.0000,0.3270,0.0000,0.3270,1
mp-8591,0.0000,0.3838,0.0000,0.3838,1
mp-977351,0.0000,1.5790,0.0000,1.5790,1
mp-28500,0.0000,0.7853,0.0000,0.7853,1
mp-1008998,0.0000,1.5987,0.0000,1.5987,1
mp-15651,0.0000,0.2479,0.0000,0.2479,1
mp-862867,0.0000,0.2178,0.0000,0.2178,1
mp-1079888,0.0000,-0.1257,0.0000,-0.1257,1
mp-666,0.0000,-0.3939,0.0000,-0.3939,1
mp-1232237,0.0000,1.1714,0.0000,1.1714,1
mp-2330,0.0000,-0.3470,0.0000,-0.3470,1
mp-10629,0.0000,1.6517,0.0000,1.6517,1
mp-555779,0.0000,2.0912,0.0000,2.0912,1
mp-1080299,0.0000,1.2034,0.0000,1.2034,1
mp-10000,0.0000,2.3350,0.0000,2.3350,1
mp-1455,0.0000,0.8430,0.0000,0.8430,1
mp-557058,0.0000,1.8277,0.0000,1.8277,1
mp-9092,0.0000,0.8607,0.0000,0.8607,1
mp-1197019,0.0000,1.0527,0.0000,1.0527,1
mp-9027,0.0000,-0.1068,0.0000,-0.1068,1
mp-849092,0.0000,0.3964,0.0000,0.3964,1
mp-1188216,0.0000,-0.4966,0.0000,-0.4966,1
mp-974,0.0000,0.9652,0.0000,0.9652,1
mp-1102900,0.0000,0.8435,0.0000,0.8435,1
mp-1921,0.0000,0.2543,0.0000,0.2543,1
mp-1080361,0.0000,1.4839,0.0000,1.4839,1
mp-1009079,0.0000,0.1093,0.0000,0.1093,1
mp-1025395,0.0000,-0.5755,0.0000,-0.5755,1
mp-2000,0.0000,-0.3962,0.0000,-0.3962,1
mp-685124,0.0000,0.0544,0.0000,0.0544,1
mp-1245199,0.0000,1.7167,0.0000,1.7167,1
mp-1708,0.0000,3.3010,0.0000,3.3010,1
mp-9920,0.0000,0.3583,0.0000,0.3583,1
mp-1080859,0.0000,1.9153,0.0000,1.9153,1
mp-1098706,0.0000,1.1632,0.0000,1.1632,1
mp-21021,0.0000,0.0215,0.0000,0.0215,1
mp-30067,0.0000,-1.1256,0.0000,-1.1256,1
mp-1183684,0.0000,0.6478,0.0000,0.6478,1
mp-680259,0.0000,0.4585,0.0000,0.4585,1
mp-556784,0.0000,2.0904,0.0000,2.0904,1
mp-755263,0.0000,0.1129,0.0000,0.1129,1
mp-2194,0.0000,-0.6770,0.0000,-0.6770,1
mp-1207306,0.0000,5.1404,0.0000,5.1404,1
mp-9429,0.0000,0.4018,0.0000,0.4018,1
mp-10534,0.0000,1.0905,0.0000,1.0905,1
mp-684555,0.0000,0.4622,0.0000,0.4622,1
mp-22536,0.0000,0.7441,0.0000,0.7441,1
mp-28228,0.0000,0.1757,0.0000,0.1757,1
mp-1390196,0.0000,0.2797,0.0000,0.2797,1
mp-1181961,0.0000,0.1391,0.0000,0.1391,1
mp-1232214,0.0000,1.1147,0.0000,1.1147,1
mp-1011375,0.0000,0.6809,0.0000,0.6809,1
mp-1239169,0.0000,0.7099,0.0000,0.7099,1
mp-556576,0.0000,2.0396,0.0000,2.0396,1
mp-1079832,0.0000,0.6524,0.0000,0.6524,1
mp-525,0.0000,-0.2026,0.0000,-0.2026,1
mp-1102379,0.0000,-0.7978,0.0000,-0.7978,1
mp-1018107,0.0000,1.5524,0.0000,1.5524,1
mp-1224800,0.0000,0.2860,0.0000,0.2860,1
mp-849060,0.0000,-0.5939,0.0000,-0.5939,1
mp-370,0.0000,0.5391,0.0000,0.5391,1
mp-1247786,0.0000,0.8861,0.0000,0.8861,1
mp-1922,0.0000,0.2468,0.0000,0.2468,1
mp-683941,0.0000,-1.0506,0.0000,-1.0506,1
mp-1072113,0.0000,-0.6982,0.0000,-0.6982,1
mp-1274,0.0000,-0.0120,0.0000,-0.0120,1
mp-32645,0.0000,1.1900,0.0000,1.1900,1
mp-984598,0.0000,2.3582,0.0000,2.3582,1
mp-1223902,0.0000,1.9043,0.0000,1.9043,1
mp-1095508,0.0000,1.0798,0.0000,1.0798,1
mp-1189540,0.0000,0.4537,0.0000,0.4537,1
mp-568971,0.0000,0.8760,0.0000,0.8760,1
mp-21335,0.0000,-0.1098,0.0000,-0.1098,1
mp-1078012,0.0000,0.4430,0.0000,0.4430,1
mp-684619,0.0000,1.0804,0.0000,1.0804,1
mp-1100925,0.0000,-0.3119,0.0000,-0.3119,1
mp-561118,0.0000,2.0931,0.0000,2.0931,1
mp-685189,0.0000,0.3648,0.0000,0.3648,1
mp-1019322,0.0000,0.2467,0.0000,0.2467,1
mp-2309,0.0000,1.0344,0.0000,1.0344,1
mp-1245082,0.0000,1.5640,0.0000,1.5640,1
mp-1453,0.0000,0.8280,0.0000,0.8280,1
mp-571133,0.0000,-0.7049,0.0000,-0.7049,1
mp-2637,0.0000,0.4853,0.0000,0.4853,1
mp-21273,0.0000,0.7315,0.0000,0.7315,1
mp-545,0.0000,0.3756,0.0000,0.3756,1
mp-570668,0.0000,1.1262,0.0000,1.1262,1
mp-865430,0.0000,3.3283,0.0000,3.3283,1
mp-557762,0.0000,-0.4533,0.0000,-0.4533,1
mp-28963,0.0000,0.6455,0.0000,0.6455,1
mp-602,0.0000,0.0204,0.0000,0.0204,1
mp-15670,0.0000,1.2467,0.0000,1.2467,1
mp-2416214,0.0000,0.5213,0.0000,0.5213,1
mp-561258,0.0000,2.0918,0.0000,2.0918,1
mp-774873,0.0000,0.7653,0.0000,0.7653,1
mp-1344,0.0000,0.8821,0.0000,0.8821,1
mp-1011374,0.0000,1.3536,0.0000,1.3536,1
mp-1217210,0.0000,0.0829,0.0000,0.0829,1
mp-32857,0.0000,0.4154,0.0000,0.4154,1
mp-2771569,0.0000,0.8743,0.0000,0.8743,1
mp-558110,0.0000,-0.0378,0.0000,-0.0378,1
mp-555214,0.0000,2.1063,0.0000,2.1063,1
mp-1105966,0.0000,-0.7095,0.0000,-0.7095,1
mp-21009,0.0000,0.7114,0.0000,0.7114,1
mp-8884,0.0000,-0.7569,0.0000,-0.7569,1
mp-2656,0.0000,1.2691,0.0000,1.2691,1
mp-1226358,0.0000,0.5171,0.0000,0.5171,1
mp-1215598,0.0000,1.9500,0.0000,1.9500,1
mp-995122,0.0000,0.7681,0.0000,0.7681,1
mp-1023924,0.0000,1.1259,0.0000,1.1259,1
mp-2030,0.0000,-0.3369,0.0000,-0.3369,1
mp-1190691,0.0000,1.5967,0.0000,1.5967,1
mp-2065,0.0000,-0.1296,0.0000,-0.1296,1
mp-379,0.0000,1.2891,0.0000,1.2891,1
mp-1547,0.0000,0.0204,0.0000,0.0204,1
mp-1208304,0.0000,-0.6417,0.0000,-0.6417,1
mp-1018706,0.0000,0.9899,0.0000,0.9899,1
mp-851357,0.0000,0.6117,0.0000,0.6117,1
mp-1080344,0.0000,1.5172,0.0000,1.5172,1
mp-1080630,0.0000,1.0821,0.0000,1.0821,1
mp-570707,0.0000,0.7809,0.0000,0.7809,1
mp-1080255,0.0000,1.4859,0.0000,1.4859,1
mp-1025159,0.0000,-0.8187,0.0000,-0.8187,1
mp-1080277,0.0000,1.3027,0.0000,1.3027,1
mp-1793,0.0000,2.1110,0.0000,2.1110,1
mp-684731,0.0000,-0.1082,0.0000,-0.1082,1
mp-1217326,0.0000,-1.0260,0.0000,-1.0260,1
mp-1008752,0.0000,-1.1821,0.0000,-1.1821,1
mp-1070,0.0000,0.4964,0.0000,0.4964,1
mp-1245194,0.0000,1.7415,0.0000,1.7415,1
mp-553916,0.0000,2.0914,0.0000,2.0914,1
mp-1079818,0.0000,0.0941,0.0000,0.0941,1
mp-7945,0.0000,-5.7263,0.0000,-5.7263,1
mp-16226,0.0000,1.6506,0.0000,1.6506,1
mp-10026,0.0000,0.7090,0.0000,0.7090,1
mp-1087555,0.0000,1.5425,0.0000,1.5425,1
mp-1186370,0.0000,-1.2357,0.0000,-1.2357,1
mp-645449,0.0000,1.1002,0.0000,1.1002,1
mp-1223154,0.0000,1.6331,0.0000,1.6331,1
mp-32791,0.0000,-0.4652,0.0000,-0.4652,1
mp-1225436,0.0000,-1.0196,0.0000,-1.0196,1
mp-1080362,0.0000,1.5238,0.0000,1.5238,1
mp-1086673,0.0000,0.6010,0.0000,0.6010,1
mp-1027525,0.0000,1.2664,0.0000,1.2664,1
mp-1225835,0.0000,0.6210,0.0000,0.6210,1
mp-1220681,0.0000,0.1808,0.0000,0.1808,1
mp-32811,0.0000,-0.1516,0.0000,-0.1516,1
mp-2872104,0.0000,0.6971,0.0000,0.6971,1
mp-1245201,0.0000,1.6717,0.0000,1.6717,1
mp-1023933,0.0000,0.3640,0.0000,0.3640,1
mp-1080297,0.0000,1.1973,0.0000,1.1973,1
mp-1191680,0.0000,0.5436,0.0000,0.5436,1
mp-1394093,0.0000,0.9229,0.0000,0.9229,1
mp-7698,0.0000,1.1114,0.0000,1.1114,1
mp-1079673,0.0000,0.9156,0.0000,0.9156,1
mp-1193566,0.0000,1.2821,0.0000,1.2821,1
mp-1027692,0.0000,0.3988,0.0000,0.3988,1
